STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19061001,-9999,0,0,655,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19061101,-9999,0,0,635,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19061201,-9999,0,0,376,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070101,-9999,0,0,562,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070201,-9999,0,0,293,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070301,-9999,0,0,222,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070401,-9999,0,0,571,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070501,-9999,0,0,729,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070601,-9999,0,0,930,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070701,-9999,0,0,1067,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070801,-9999,0,0,190,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19070901,-9999,0,0,1476,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19071001,-9999,0,0,943,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19071101,-9999,0,0,1056,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19071201,-9999,0,0,642,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080101,-9999,0,0,346,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080201,-9999,0,0,703,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080301,-9999,0,0,363,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080401,-9999,0,0,515,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080501,-9999,0,0,1233,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080601,-9999,0,0,594,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080701,-9999,0,0,1277,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080801,-9999,0,0,999,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19080901,-9999,0,0,163,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19081001,-9999,0,0,527,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19081101,-9999,0,0,103,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19081201,-9999,0,0,401,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090101,-9999,0,0,764,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090201,-9999,0,0,1016,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090301,-9999,0,0,536,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090401,-9999,0,0,505,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090501,-9999,0,0,727,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090601,-9999,0,0,697,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
